authorID,newsamID,textCount,latitude,longitude,DisplayName,author,count
30,19,"warning, 5; gospel, 1",53.82556389,-2.421977778,Britain | British Isles,Davies,6
32,19,"divinepoems, 1; liberty, 7",53.82556389,-2.421977778,Britain | British Isles,Defleury,8
34,19,"femalefriend, 1",53.82556389,-2.421977778,Britain | British Isles,Downing,1
36,19,"poems, 4",53.82556389,-2.421977778,Britain | British Isles,Egerton,4
43,19,"romance, 3",53.82556389,-2.421977778,Britain | British Isles,Green,3
44,19,"spectator03, 1; spectator02, 4; spectator01, 1",53.82556389,-2.421977778,Britain | British Isles,Haywood,6
45,19,"anjou, 2; poems, 3",53.82556389,-2.421977778,Britain | British Isles,Holford,5
49,19,"memoir, 1",53.82556389,-2.421977778,Britain | British Isles,Kilham,1
5,19,"works1, 10; poems, 2; legacy, 2",53.82556389,-2.421977778,Britain | British Isles,Barbauld,14
50,19,"poems, 1",53.82556389,-2.421977778,Britain | British Isles,Leapor,1
51,19,"museum, 69",53.82556389,-2.421977778,Britain | British Isles,Lennox,69
53,19,"effusions, 2",53.82556389,-2.421977778,Britain | British Isles,Lickbarrow,2
54,19,"theodore, 1",53.82556389,-2.421977778,Britain | British Isles,Liddiard,1
58,19,"feudal, 1",53.82556389,-2.421977778,Britain | British Isles,Maxwell,1
6,19,"poems, 9",53.82556389,-2.421977778,Britain | British Isles,Barber,9
62,19,"poetical, 5",53.82556389,-2.421977778,Britain | British Isles,Oneill,5
66,19,"poems1664, 1",53.82556389,-2.421977778,Britain | British Isles,Philips-K,1
67,19,"deceiver, 2",53.82556389,-2.421977778,Britain | British Isles,Pix,2
7,19,"recreations, 1",53.82556389,-2.421977778,Britain | British Isles,Barker,1
70,19,"narrativelife, 3; westindies, 1",53.82556389,-2.421977778,Britain | British Isles,Prince,4
71,19,"thoughts, 4; poetical, 11",53.82556389,-2.421977778,Britain | British Isles,Robinson,15
73,19,"inquisitor, 2; present, 5",53.82556389,-2.421977778,Britain | British Isles,Rowson,7
75,19,"hastiniad, 5",53.82556389,-2.421977778,Britain | British Isles,Ryves,5
77,19,"advocate, 2",53.82556389,-2.421977778,Britain | British Isles,Scott,2
79,19,"aborigines, 2",53.82556389,-2.421977778,Britain | British Isles,Sigourney,2
8,19,"miscellany, 3; happycoronation, 1",53.82556389,-2.421977778,Britain | British Isles,Behn,4
81,19,"sonnets, 1; emigrants, 1",53.82556389,-2.421977778,Britain | British Isles,Smith,2
85,19,"poems, 3",53.82556389,-2.421977778,Britain | British Isles,Tollet,3
89,19,"tears, 7; fortunate, 1",53.82556389,-2.421977778,Britain | British Isles,Unknown,8
9,19,"geniad, 8",53.82556389,-2.421977778,Britain | British Isles,Benger,8
92,19,"group, 7",53.82556389,-2.421977778,Britain | British Isles,Warren,7
93,19,"poems-tragedy, 33",53.82556389,-2.421977778,Britain | British Isles,West,33
94,19,"poems, 8",53.82556389,-2.421977778,Britain | British Isles,Wheatley,8
96,19,"farewell, 3; poems, 1; slavetrade, 3",53.82556389,-2.421977778,Britain | British Isles,Williams,7
99,19,"poems, 2",53.82556389,-2.421977778,Britain | British Isles,Cassan,2
1,18,"newengland, 5; jews, 2",53.41666667,-8,Ireland,Adams,7
10,18,"trumpet, 2",53.41666667,-8,Ireland,Biddle,2
104,18,"miscpoems, 2",53.41666667,-8,Ireland,Francis,2
11,18,"several, 1; tenthmuse, 1",53.41666667,-8,Ireland,Bradstreet,2
112,18,"irishharp, 2; poems, 2",53.41666667,-8,Ireland,Owenson,4
12,18,"emily, 1",53.41666667,-8,Ireland,Brooke,1
14,18,"reformation, 1",53.41666667,-8,Ireland,Bullard,1
148,18,"case, 1",53.41666667,-8,Ireland,Clive,1
17,18,"history, 5; edoct, 2",53.41666667,-8,Ireland,Cary-E,7
18,18,"doom, 12",53.41666667,-8,Ireland,Cary-M,12
19,18,"william, 2; natpix, 2",53.41666667,-8,Ireland,Cavendish,4
21,18,"bewitched, 1; platlady, 2",53.41666667,-8,Ireland,Centlivre,3
26,18,"appeal, 2",53.41666667,-8,Ireland,Child,2
27,18,"esquimaux01, 1",53.41666667,-8,Ireland,Clark,1
29,18,"saratoga1, 3; saratoga2, 15",53.41666667,-8,Ireland,Cushing,18
30,18,"blessing, 1; wordofgod, 2; appearance, 2; bethlehem, 1; greatbritain, 1; warning, 4",53.41666667,-8,Ireland,Davies,11
39,18,"shortrelation, 4",53.41666667,-8,Ireland,Evans,4
43,18,"romance, 10",53.41666667,-8,Ireland,Green,10
44,18,"spectator02, 1; fairhebrew, 1",53.41666667,-8,Ireland,Haywood,2
48,18,"account, 1",53.41666667,-8,Ireland,Judson,1
49,18,"memoir, 40",53.41666667,-8,Ireland,Kilham,40
5,18,"works2, 3",53.41666667,-8,Ireland,Barbauld,3
51,18,"eliza02, 3; museum, 5",53.41666667,-8,Ireland,Lennox,8
54,18,"sgelaighe, 10",53.41666667,-8,Ireland,Liddiard,10
6,18,"poems, 6",53.41666667,-8,Ireland,Barber,6
60,18,"gleaner, 10",53.41666667,-8,Ireland,Murray,10
61,18,"poemsplay, 3",53.41666667,-8,Ireland,Nooth,3
62,18,"poetical, 1",53.41666667,-8,Ireland,Oneill,1
65,18,"letters, 12",53.41666667,-8,Ireland,Philips,12
66,18,"poems1667, 2",53.41666667,-8,Ireland,Philips-K,2
69,18,"chaine, 1",53.41666667,-8,Ireland,Primrose,1
7,18,"lining, 4",53.41666667,-8,Ireland,Barker,4
70,18,"narrativelife, 1; westindies, 1",53.41666667,-8,Ireland,Prince,2
74,18,"alabama, 5",53.41666667,-8,Ireland,Royall,5
77,18,"advocate, 1",53.41666667,-8,Ireland,Scott,1
8,18,"poems-love, 1",53.41666667,-8,Ireland,Behn,1
81,18,"manor, 3",53.41666667,-8,Ireland,Smith,3
83,18,"petition, 3",53.41666667,-8,Ireland,Stagg,3
85,18,"poems, 3",53.41666667,-8,Ireland,Tollet,3
86,18,"stone, 1",53.41666667,-8,Ireland,Trapnel,1
87,18,"thoughts, 2",53.41666667,-8,Ireland,Trench,2
89,18,"witchcrafts, 1; changingscenes, 2",53.41666667,-8,Ireland,Unknown,3
91,18,"mental, 6",53.41666667,-8,Ireland,Wakefield,6
93,18,"poems-tragedy, 1",53.41666667,-8,Ireland,West,1
95,18,"toking, 1",53.41666667,-8,Ireland,Whitrow,1
97,18,"goodwin, 1",53.41666667,-8,Ireland,Yearsley,1
1,17,"jews, 37",43,12,Italy,Adams,37
100,17,"poems3ch, 1; essays, 1",43,12,Italy,Chudleigh,2
103,17,"poems, 1",43,12,Italy,Finch-A,1
104,17,"miscpoems, 4",43,12,Italy,Francis,4
107,17,"miscellanies, 1",43,12,Italy,Jones-M,1
108,17,"argenis, 1",43,12,Italy,Man,1
11,17,"tenthmuse, 2; several, 2",43,12,Italy,Bradstreet,4
114,17,"urania, 42",43,12,Italy,Wroth,42
12,17,"emily, 2",43,12,Italy,Brooke,2
122,17,"essays, 1",43,12,Italy,Plato,1
13,17,"idomen, 3",43,12,Italy,Brooks,3
14,17,"reformation, 9",43,12,Italy,Bullard,9
143,17,"eugenia01, 3",43,12,Italy,Sheridan,3
15,17,"case, 1",43,12,Italy,Carleton,1
19,17,"fancies, 1; observations, 1; 62bloves, 12; 68cpresence, 2; olio, 2; 62gunnatural, 6",43,12,Italy,Cavendish,24
22,17,"poems, 1",43,12,Italy,Chalmers,1
23,17,"poetical, 1",43,12,Italy,Chandler,1
28,17,"theman, 1; moreways, 1; greybeards, 1; runaway, 1; townbefore, 2; poems, 2; belles, 3",43,12,Italy,Cowley,11
29,17,"letters, 3",43,12,Italy,Cushing,3
32,17,"divinepoems, 1",43,12,Italy,Defleury,1
39,17,"shortrelation, 4",43,12,Italy,Evans,4
41,17,"sonnets, 2",43,12,Italy,Finch-B,2
44,17,"spectator02, 4; spectator04, 3",43,12,Italy,Haywood,7
5,17,"legacy, 1; works2, 1",43,12,Italy,Barbauld,2
51,17,"museum, 13",43,12,Italy,Lennox,13
56,17,"essays, 2",43,12,Italy,Makin,2
60,17,"gleaner, 1",43,12,Italy,Murray,1
66,17,"poems1667, 2; pompey, 2",43,12,Italy,Philips-K,4
67,17,"deceiver, 1",43,12,Italy,Pix,1
7,17,"lining, 1",43,12,Italy,Barker,1
71,17,"poetical, 2",43,12,Italy,Robinson,2
72,17,"friendship, 1",43,12,Italy,Rowe,1
73,17,"present, 2",43,12,Italy,Rowson,2
79,17,"aborigines, 2",43,12,Italy,Sigourney,2
8,17,"widow, 1; amorous, 1; miscellany, 1; emperor, 1",43,12,Italy,Behn,4
81,17,"beachy, 1; desmond, 10; conversations, 11; manor, 1",43,12,Italy,Smith,23
84,17,"revenge, 1",43,12,Italy,Tattle,1
87,17,"thoughts, 1",43,12,Italy,Trench,1
89,17,"femalewits, 1",43,12,Italy,Unknown,1
9,17,"geniad, 3",43,12,Italy,Benger,3
91,17,"mental, 2",43,12,Italy,Wakefield,2
1,16,"newengland, 133; jews, 2",42.35805556,-71.06361111,Boston,Adams,135
129,16,"address, 1",42.35805556,-71.06361111,Boston,Gannett,1
14,16,"reformation, 1",42.35805556,-71.06361111,Boston,Bullard,1
24,16,"pilgrimpeep, 35",42.35805556,-71.06361111,Boston,Cheney,35
26,16,"appeal, 8",42.35805556,-71.06361111,Boston,Child,8
29,16,"letters, 2; saratoga1, 1",42.35805556,-71.06361111,Boston,Cushing,3
46,16,"texas, 1",42.35805556,-71.06361111,Boston,Holley,1
48,16,"account, 5",42.35805556,-71.06361111,Boston,Judson,5
60,16,"gleaner, 6",42.35805556,-71.06361111,Boston,Murray,6
70,16,"narrativelife, 12",42.35805556,-71.06361111,Boston,Prince,12
73,16,"present, 2",42.35805556,-71.06361111,Boston,Rowson,2
74,16,"alabama, 3",42.35805556,-71.06361111,Boston,Royall,3
76,16,"aborigine, 1",42.35805556,-71.06361111,Boston,Sanders,1
81,16,"manor, 1",42.35805556,-71.06361111,Boston,Smith,1
89,16,"memoir, 5; tears, 1; changingscenes, 2",42.35805556,-71.06361111,Boston,Unknown,8
92,16,"blockheads, 3",42.35805556,-71.06361111,Boston,Warren,3
94,16,"poems, 4",42.35805556,-71.06361111,Boston,Wheatley,4
96,16,"fallriver, 7",42.35805556,-71.06361111,Boston,Williams,7
1,15,"jews, 53",26,30,Egypt,Adams,53
10,15,"trumpet, 1; warlord, 4",26,30,Egypt,Biddle,5
100,15,"poems3ch, 1; essays, 2",26,30,Egypt,Chudleigh,3
103,15,"poems, 1",26,30,Egypt,Finch-A,1
104,15,"song, 14",26,30,Egypt,Francis,14
11,15,"several, 21; tenthmuse, 21",26,30,Egypt,Bradstreet,42
114,15,"urania, 2",26,30,Egypt,Wroth,2
115,15,"lattre, 2; first, 2",26,30,Egypt,Askew,4
116,15,"sermonelec, 1; apologie, 2",26,30,Egypt,Bacon,3
122,15,"essays, 1",26,30,Egypt,Plato,1
126,15,"poems, 1",26,30,Egypt,Dixon,1
128,15,"antonius, 8; discourse, 1; antonie, 8",26,30,Egypt,Sidney,17
13,15,"zophiel1825, 1; zophiel1834, 2",26,30,Egypt,Brooks,3
131,15,"proposal, 1",26,30,Egypt,Astell,1
135,15,"demonstration, 1; loving, 8",26,30,Egypt,Fell,9
137,15,"sions, 1",26,30,Egypt,Jones-S,1
138,15,"meditations, 2",26,30,Egypt,Sutcliffe,2
14,15,"reformation, 2",26,30,Egypt,Bullard,2
140,15,"salvedeus, 1",26,30,Egypt,Lanyer,1
146,15,"meditations, 1",26,30,Egypt,Stewart,1
147,15,"hearbs, 2",26,30,Egypt,Wheathill,2
17,15,"history, 1",26,30,Egypt,Cary-E,1
18,15,"doom, 31",26,30,Egypt,Cary-M,31
19,15,"olio, 1; fancies, 1; 62bloves, 1",26,30,Egypt,Cavendish,3
2,15,"epistles, 1",26,30,Egypt,Aikin,1
20,15,"todoctor, 4",26,30,Egypt,Cellier,4
23,15,"poetical, 2; essays, 1",26,30,Egypt,Chandler,3
24,15,"pilgrimpeep, 3",26,30,Egypt,Cheney,3
25,15,"just, 4; newyeares, 2",26,30,Egypt,Chidley,6
26,15,"appeal, 13",26,30,Egypt,Child,13
28,15,"poems, 15",26,30,Egypt,Cowley,15
29,15,"letters, 2",26,30,Egypt,Cushing,2
30,15,"bethlehem, 1; blessing, 1; kingsofearth, 4; warning, 14; whitsun, 1; gerbier, 1; apocalypse, 1; tobits, 1",26,30,Egypt,Davies,24
32,15,"divinepoems, 1",26,30,Egypt,Defleury,1
35,15,"french, 6",26,30,Egypt,Dowriche,6
36,15,"female, 1",26,30,Egypt,Egerton,1
39,15,"shortrelation, 1",26,30,Egypt,Evans,1
40,15,"foppensis, 1",26,30,Egypt,Evelyn,1
43,15,"romance, 1",26,30,Egypt,Green,1
45,15,"poems, 1",26,30,Egypt,Holford,1
49,15,"memoir, 3",26,30,Egypt,Kilham,3
5,15,"works2, 1; works1, 2; legacy, 2",26,30,Egypt,Barbauld,5
51,15,"museum, 1",26,30,Egypt,Lennox,1
6,15,"poems, 1",26,30,Egypt,Barber,1
60,15,"gleaner, 1",26,30,Egypt,Murray,1
61,15,"poemsplay, 1",26,30,Egypt,Nooth,1
62,15,"poetical, 2",26,30,Egypt,Oneill,2
65,15,"letters, 1",26,30,Egypt,Philips,1
66,15,"poems1667, 19; pompey, 17",26,30,Egypt,Philips-K,36
67,15,"deceiver, 1",26,30,Egypt,Pix,1
7,15,"recreations, 1",26,30,Egypt,Barker,1
73,15,"present, 14",26,30,Egypt,Rowson,14
74,15,"alabama, 1",26,30,Egypt,Royall,1
76,15,"aborigine, 3",26,30,Egypt,Sanders,3
78,15,"midwives, 5",26,30,Egypt,Sharp,5
79,15,"aborigines, 4",26,30,Egypt,Sigourney,4
8,15,"miscellany, 1",26,30,Egypt,Behn,1
81,15,"sonnets, 1",26,30,Egypt,Smith,1
85,15,"poems, 10",26,30,Egypt,Tollet,10
89,15,"changingscenes, 1",26,30,Egypt,Unknown,1
9,15,"geniad, 2",26,30,Egypt,Benger,2
90,15,"matrones, 2",26,30,Egypt,Various,2
91,15,"mental, 1",26,30,Egypt,Wakefield,1
95,15,"work, 1; humblethanksgiving, 1; humbleaddress, 2; humblesalutation, 2",26,30,Egypt,Whitrow,6
1,14,"newengland, 1; jews, 17",2.616666667,16.1,Africa,Adams,18
100,14,"poems3ch, 1",2.616666667,16.1,Africa,Chudleigh,1
104,14,"miscpoems, 2",2.616666667,16.1,Africa,Francis,2
108,14,"argenis, 4",2.616666667,16.1,Africa,Man,4
11,14,"tenthmuse, 2; several, 2",2.616666667,16.1,Africa,Bradstreet,4
117,14,"poems, 2",2.616666667,16.1,Africa,Bannerman,2
121,14,"female, 2",2.616666667,16.1,Africa,Philips-J,2
122,14,"essays, 2",2.616666667,16.1,Africa,Plato,2
124,14,"poemessays, 1",2.616666667,16.1,Africa,Bowdler,1
128,14,"antonie, 2; antonius, 2",2.616666667,16.1,Africa,Sidney,4
129,14,"address, 1",2.616666667,16.1,Africa,Gannett,1
13,14,"idomen, 3",2.616666667,16.1,Africa,Brooks,3
145,14,"hymns, 2",2.616666667,16.1,Africa,Hemans,2
146,14,"meditations, 2",2.616666667,16.1,Africa,Stewart,2
19,14,"philosophical, 1",2.616666667,16.1,Africa,Cavendish,1
2,14,"epistles, 1",2.616666667,16.1,Africa,Aikin,1
22,14,"poems, 1",2.616666667,16.1,Africa,Chalmers,1
23,14,"essays, 13; poetical, 3",2.616666667,16.1,Africa,Chandler,16
24,14,"pilgrimpeep, 1",2.616666667,16.1,Africa,Cheney,1
26,14,"appeal, 54",2.616666667,16.1,Africa,Child,54
28,14,"poems, 3; pitcairne, 1; runaway, 1",2.616666667,16.1,Africa,Cowley,5
38,14,"alcon, 3",2.616666667,16.1,Africa,Erskine,3
42,14,"nightbefore, 1",2.616666667,16.1,Africa,Garnett,1
44,14,"spectator03, 1; spectator04, 1",2.616666667,16.1,Africa,Haywood,2
48,14,"account, 2",2.616666667,16.1,Africa,Judson,2
49,14,"claims, 17; memoir, 120",2.616666667,16.1,Africa,Kilham,137
5,14,"legacy, 3; works2, 1; works1, 3",2.616666667,16.1,Africa,Barbauld,7
51,14,"museum, 2",2.616666667,16.1,Africa,Lennox,2
53,14,"effusions, 2",2.616666667,16.1,Africa,Lickbarrow,2
54,14,"sgelaighe, 1",2.616666667,16.1,Africa,Liddiard,1
56,14,"essays, 1",2.616666667,16.1,Africa,Makin,1
60,14,"gleaner, 2",2.616666667,16.1,Africa,Murray,2
66,14,"poems1667, 4; pompey, 3; poems1664, 1",2.616666667,16.1,Africa,Philips-K,8
67,14,"deceiver, 1",2.616666667,16.1,Africa,Pix,1
7,14,"recreations, 1",2.616666667,16.1,Africa,Barker,1
70,14,"narrativelife, 5; westindies, 2",2.616666667,16.1,Africa,Prince,7
71,14,"poetical, 3",2.616666667,16.1,Africa,Robinson,3
73,14,"inquisitor, 1; present, 5",2.616666667,16.1,Africa,Rowson,6
75,14,"hastiniad, 1",2.616666667,16.1,Africa,Ryves,1
76,14,"aborigine, 1",2.616666667,16.1,Africa,Sanders,1
78,14,"midwives, 3",2.616666667,16.1,Africa,Sharp,3
79,14,"aborigines, 3",2.616666667,16.1,Africa,Sigourney,3
8,14,"poems-love, 1",2.616666667,16.1,Africa,Behn,1
81,14,"conversations, 4; beachy, 2; desmond, 1",2.616666667,16.1,Africa,Smith,7
84,14,"revenge, 1",2.616666667,16.1,Africa,Tattle,1
89,14,"memoir, 4",2.616666667,16.1,Africa,Unknown,4
9,14,"geniad, 1",2.616666667,16.1,Africa,Benger,1
91,14,"mental, 5",2.616666667,16.1,Africa,Wakefield,5
93,14,"poems-tragedy, 1",2.616666667,16.1,Africa,West,1
94,14,"poems, 4",2.616666667,16.1,Africa,Wheatley,4
96,14,"slavetrade, 5; poems, 2; farewell, 1",2.616666667,16.1,Africa,Williams,8
1,13,"newengland, 172; jews, 2",44,-71,New England,Adams,174
11,13,"tenthmuse, 4; several, 5",44,-71,New England,Bradstreet,9
12,13,"emily, 1",44,-71,New England,Brooke,1
13,13,"idomen, 1",44,-71,New England,Brooks,1
14,13,"reformation, 4",44,-71,New England,Bullard,4
141,13,"cornell, 1",44,-71,New England,Clarke,1
144,13,"evidence, 1",44,-71,New England,Osborn,1
23,13,"poetical, 1",44,-71,New England,Chandler,1
24,13,"pilgrimpeep, 51",44,-71,New England,Cheney,51
25,13,"just, 5",44,-71,New England,Chidley,5
26,13,"appeal, 24",44,-71,New England,Child,24
29,13,"saratoga1, 1",44,-71,New England,Cushing,1
46,13,"texas, 1",44,-71,New England,Holley,1
55,13,"name1663, 1; name1651, 1",44,-71,New England,Love,2
63,13,"apologie, 4",44,-71,New England,Parr-S,4
70,13,"narrativelife, 5; westindies, 5",44,-71,New England,Prince,10
73,13,"present, 1",44,-71,New England,Rowson,1
76,13,"aborigine, 1",44,-71,New England,Sanders,1
89,13,"memoir, 1",44,-71,New England,Unknown,1
94,13,"poems, 5",44,-71,New England,Wheatley,5
96,13,"fallriver, 2",44,-71,New England,Williams,2
1,12,"jews, 107; newengland, 10",40,-4,Spain,Adams,117
100,12,"poems3ch, 1; essays, 1",40,-4,Spain,Chudleigh,2
103,12,"poems, 1",40,-4,Spain,Finch-A,1
104,12,"miscpoems, 1",40,-4,Spain,Francis,1
109,12,"fancysketch, 1",40,-4,Spain,Moise,1
11,12,"several, 5; tenthmuse, 6",40,-4,Spain,Bradstreet,11
110,12,"essay, 1",40,-4,Spain,Montague,1
112,12,"irishharp, 1",40,-4,Spain,Owenson,1
113,12,"essays, 2",40,-4,Spain,Taylor,2
116,12,"apologie, 1",40,-4,Spain,Bacon,1
117,12,"poems, 1",40,-4,Spain,Bannerman,1
12,12,"emily, 2",40,-4,Spain,Brooke,2
128,12,"antonius, 2; antonie, 2",40,-4,Spain,Sidney,4
132,12,"variety, 1",40,-4,Spain,Boyd,1
139,12,"poems, 1",40,-4,Spain,Campbell,1
14,12,"reformation, 8",40,-4,Spain,Bullard,8
142,12,"secretphysick, 1",40,-4,Spain,Grey,1
143,12,"eugenia01, 3",40,-4,Spain,Sheridan,3
18,12,"doom, 3",40,-4,Spain,Cary-M,3
19,12,"68bsociable, 1; fancies, 1; william, 3; olio, 3",40,-4,Spain,Cavendish,8
20,12,"maldef, 1",40,-4,Spain,Cellier,1
21,12,"bewitched, 1; wonderwoman, 3; platlady, 4",40,-4,Spain,Centlivre,8
23,12,"poetical, 2; essays, 2",40,-4,Spain,Chandler,4
26,12,"appeal, 3",40,-4,Spain,Child,3
28,12,"poems, 1; greybeards, 1; bold, 8; runaway, 2",40,-4,Spain,Cowley,12
29,12,"letters, 13",40,-4,Spain,Cushing,13
30,12,"kingsofearth, 4; warning, 1",40,-4,Spain,Davies,5
33,12,"maryqueen, 7",40,-4,Spain,Deverell,7
35,12,"french, 4",40,-4,Spain,Dowriche,4
37,12,"amost, 1; tilburycabala, 1; twospeeches, 1",40,-4,Spain,Elizabeth,3
38,12,"alcon, 18",40,-4,Spain,Erskine,18
39,12,"shortrelation, 3",40,-4,Spain,Evans,3
40,12,"muliebris, 2",40,-4,Spain,Evelyn,2
42,12,"nightbefore, 17",40,-4,Spain,Garnett,17
44,12,"spectator02, 11",40,-4,Spain,Haywood,11
45,12,"anjou, 1",40,-4,Spain,Holford,1
46,12,"texas, 1",40,-4,Spain,Holley,1
49,12,"memoir, 3",40,-4,Spain,Kilham,3
5,12,"works1, 3; legacy, 1; works2, 2",40,-4,Spain,Barbauld,6
51,12,"museum, 4",40,-4,Spain,Lennox,4
57,12,"letters, 1",40,-4,Spain,Manley,1
6,12,"poems, 1",40,-4,Spain,Barber,1
60,12,"gleaner, 3",40,-4,Spain,Murray,3
66,12,"pompey, 2; poems1664, 1; poems1667, 3",40,-4,Spain,Philips-K,6
69,12,"chaine, 7",40,-4,Spain,Primrose,7
7,12,"lining, 8; recreations, 1; patchwork, 2",40,-4,Spain,Barker,11
70,12,"westindies, 1; narrativelife, 1",40,-4,Spain,Prince,2
71,12,"thoughts, 2; poetical, 2",40,-4,Spain,Robinson,4
72,12,"friendship, 1",40,-4,Spain,Rowe,1
73,12,"present, 6",40,-4,Spain,Rowson,6
76,12,"aborigine, 2",40,-4,Spain,Sanders,2
77,12,"advocate, 1",40,-4,Spain,Scott,1
78,12,"midwives, 1",40,-4,Spain,Sharp,1
79,12,"aborigines, 1",40,-4,Spain,Sigourney,1
8,12,"widow, 1",40,-4,Spain,Behn,1
81,12,"conversations, 5; manor, 1",40,-4,Spain,Smith,6
84,12,"revenge, 2",40,-4,Spain,Tattle,2
85,12,"poems, 1",40,-4,Spain,Tollet,1
89,12,"changingscenes, 1; tears, 2; swetnam, 1",40,-4,Spain,Unknown,4
91,12,"mental, 2",40,-4,Spain,Wakefield,2
93,12,"poems-tragedy, 1",40,-4,Spain,West,1
96,12,"poems, 1",40,-4,Spain,Williams,1
1,11,"newengland, 91; jews, 6",40.7127,-74.0059,New York,Adams,97
12,11,"emily, 14",40.7127,-74.0059,New York,Brooke,14
13,11,"idomen, 2",40.7127,-74.0059,New York,Brooks,2
130,11,"life, 1",40.7127,-74.0059,New York,Lee,1
141,11,"cornell, 1",40.7127,-74.0059,New York,Clarke,1
23,11,"poetical, 1",40.7127,-74.0059,New York,Chandler,1
24,11,"pilgrimpeep, 1",40.7127,-74.0059,New York,Cheney,1
26,11,"appeal, 4",40.7127,-74.0059,New York,Child,4
29,11,"saratoga2, 3; letters, 4; saratoga1, 6",40.7127,-74.0059,New York,Cushing,13
46,11,"texas, 3",40.7127,-74.0059,New York,Holley,3
60,11,"gleaner, 12",40.7127,-74.0059,New York,Murray,12
70,11,"narrativelife, 13",40.7127,-74.0059,New York,Prince,13
74,11,"alabama, 4",40.7127,-74.0059,New York,Royall,4
76,11,"aborigine, 1",40.7127,-74.0059,New York,Sanders,1
81,11,"manor, 19",40.7127,-74.0059,New York,Smith,19
89,11,"changingscenes, 131",40.7127,-74.0059,New York,Unknown,131
1,10,"newengland, 238; jews, 2",42.3,-71.8,Massachusetts,Adams,240
24,10,"pilgrimpeep, 47",42.3,-71.8,Massachusetts,Cheney,47
26,10,"appeal, 12",42.3,-71.8,Massachusetts,Child,12
29,10,"saratoga1, 5",42.3,-71.8,Massachusetts,Cushing,5
48,10,"account, 3",42.3,-71.8,Massachusetts,Judson,3
60,10,"gleaner, 16; equality, 2",42.3,-71.8,Massachusetts,Murray,18
89,10,"memoir, 1; changingscenes, 1",42.3,-71.8,Massachusetts,Unknown,2
96,10,"fallriver, 10",42.3,-71.8,Massachusetts,Williams,10
1,9,"newengland, 20; jews, 47",53.58333333,23.1,Europe,Adams,67
100,9,"essays, 1",53.58333333,23.1,Europe,Chudleigh,1
107,9,"miscellanies, 1",53.58333333,23.1,Europe,Jones-M,1
108,9,"argenis, 2",53.58333333,23.1,Europe,Man,2
109,9,"fancysketch, 1",53.58333333,23.1,Europe,Moise,1
11,9,"tenthmuse, 2; several, 3",53.58333333,23.1,Europe,Bradstreet,5
117,9,"poems, 3",53.58333333,23.1,Europe,Bannerman,3
12,9,"emily, 16",53.58333333,23.1,Europe,Brooke,16
121,9,"female, 2",53.58333333,23.1,Europe,Philips-J,2
129,9,"address, 2",53.58333333,23.1,Europe,Gannett,2
13,9,"idomen, 11; zophiel1834, 2",53.58333333,23.1,Europe,Brooks,13
131,9,"marriage, 1",53.58333333,23.1,Europe,Astell,1
139,9,"poems, 1",53.58333333,23.1,Europe,Campbell,1
14,9,"reformation, 11",53.58333333,23.1,Europe,Bullard,11
140,9,"salvedeus, 1",53.58333333,23.1,Europe,Lanyer,1
17,9,"mariam, 1",53.58333333,23.1,Europe,Cary-E,1
19,9,"olio, 1; natpix, 1; philosophical, 1; 62napocriphal, 2; 62fwits, 2",53.58333333,23.1,Europe,Cavendish,7
2,9,"epistles, 1",53.58333333,23.1,Europe,Aikin,1
23,9,"poetical, 2; essays, 1",53.58333333,23.1,Europe,Chandler,3
24,9,"pilgrimpeep, 4",53.58333333,23.1,Europe,Cheney,4
26,9,"appeal, 8",53.58333333,23.1,Europe,Child,8
27,9,"esquimaux01, 1",53.58333333,23.1,Europe,Clark,1
28,9,"turkey, 6; belles, 1; theman, 1; townbefore, 2; poems, 5; moreways, 3",53.58333333,23.1,Europe,Cowley,18
29,9,"saratoga2, 1; letters, 6",53.58333333,23.1,Europe,Cushing,7
31,9,"coquet, 1",53.58333333,23.1,Europe,Davys,1
33,9,"maryqueen, 2",53.58333333,23.1,Europe,Deverell,2
34,9,"femalefriend, 1",53.58333333,23.1,Europe,Downing,1
37,9,"tilburycabala, 1",53.58333333,23.1,Europe,Elizabeth,1
38,9,"isabel, 1; alcon, 2",53.58333333,23.1,Europe,Erskine,3
39,9,"shortrelation, 1",53.58333333,23.1,Europe,Evans,1
40,9,"foppensis, 1",53.58333333,23.1,Europe,Evelyn,1
42,9,"nightbefore, 1",53.58333333,23.1,Europe,Garnett,1
43,9,"romance, 1",53.58333333,23.1,Europe,Green,1
44,9,"spectator03, 4; spectator04, 1; love02, 1; eovaai, 1; spectator02, 8; recluse, 1; spectator01, 3",53.58333333,23.1,Europe,Haywood,19
46,9,"texas, 1",53.58333333,23.1,Europe,Holley,1
48,9,"account, 1",53.58333333,23.1,Europe,Judson,1
49,9,"memoir, 3",53.58333333,23.1,Europe,Kilham,3
5,9,"legacy, 6; works1, 2; works2, 10",53.58333333,23.1,Europe,Barbauld,18
50,9,"poems2, 1",53.58333333,23.1,Europe,Leapor,1
51,9,"museum, 10",53.58333333,23.1,Europe,Lennox,10
53,9,"effusions, 12; lament, 1",53.58333333,23.1,Europe,Lickbarrow,13
54,9,"sgelaighe, 2; theodore, 3",53.58333333,23.1,Europe,Liddiard,5
56,9,"essays, 1",53.58333333,23.1,Europe,Makin,1
