author,authorID,samID,title,year,repName,varName,count,newsamID,DisplayName,latitude,longitude
bradstreet,11,801,several,1678,old england,old england,3,801,Old England,51.5,-0.116666667
cheney,24,801,pilgrimpeep,1824,old england,old england,1,801,Old England,51.5,-0.116666667
murray,60,801,gleaner,1798,old england,old england,1,801,Old England,51.5,-0.116666667
rowson,73,801,present,1811,old england,old england,1,801,Old England,51.5,-0.116666667
barbauld,5,802,works2,1826,northamptonshire,northamptonshire,3,802,Northamptonshire,52.28333333,-0.833333333
brooke,12,802,emily,1769,northamptonshire,northamptonshire,1,802,Northamptonshire,52.28333333,-0.833333333
murray,60,802,gleaner,1798,northampton shire,northampton shire,1,802,Northamptonshire,52.28333333,-0.833333333
unknown,89,802,witchcrafts,1619,northamptonshire,northamptonshire,1,802,Northamptonshire,52.28333333,-0.833333333
adams,1,803,jews,1812,northampton,northampton,1,803,Northampton,52.230375,-0.893752778
adams,1,803,newengland,1799,northampton,northampton,1,803,Northampton,52.230375,-0.893752778
cary-e,17,803,history,1680,northampton,northampton,1,803,Northampton,52.230375,-0.893752778
cavendish,19,803,william,1667,northampton,northampton,1,803,Northampton,52.230375,-0.893752778
smith,81,803,desmond,1792,northampton,northampton,1,803,Northampton,52.230375,-0.893752778
unknown,89,803,witchcrafts,1619,northampton,northampton,1,803,Northampton,52.230375,-0.893752778
holley,46,805,texas,1831,neuces,neuces,6,805,Neuces,27.74,-97.52
adams,1,807,newengland,1799,milford,milford,2,807,Milford,51.71418056,-5.042738889
philips,65,807,letters,1705,mil ford,mil ford|milford,4,807,Milford,51.71418056,-5.042738889
chandler,23,808,poetical,1845,michigan,michigan,5,808,Michigan,44,-85
holley,46,808,texas,1831,michigan,michigan,1,808,Michigan,44,-85
adams,1,809,jews,1812,mesopotamia,mesopotamia,3,809,Mesopotamia,32.979,44.33580556
bacon,116,809,apologie,1564,mesopotamia,mesopotamia,1,809,Mesopotamia,32.979,44.33580556
bradstreet,11,809,several,1678,mesopotamia,mesopotamia,1,809,Mesopotamia,32.979,44.33580556
bradstreet,11,809,tenthmuse,1650,mesopotamia,mesopotamia,1,809,Mesopotamia,32.979,44.33580556
barbauld,5,810,works2,1826,margate,margate,1,810,Margate,51.385,1.3838
smith,81,810,desmond,1792,margate,margate,5,810,Margate,51.385,1.3838
adams,1,811,newengland,1799,mansfield,mansfield,1,811,Mansfield,51.59416667,11.45472222
cavendish,19,811,william,1667,mansfield,mansfield,4,811,Mansfield,51.59416667,11.45472222
unknown,89,811,changingscenes,1825,mansfield,mansfield,1,811,Mansfield,51.59416667,11.45472222
royall,74,812,alabama,1830,madison county,madison county|madi son county,6,812,Madison County,34.76583333,-86.55777778
bradstreet,11,813,tenthmuse,1650,lycia,lycia,1,813,Lycia,36.73333333,29.9
bradstreet,11,813,several,1678,lycia,lycia,1,813,Lycia,36.73333333,29.9
wroth,114,813,urania,1621,lycia,lycia,4,813,Lycia,36.73333333,29.9
cellier,20,814,todoctor,1688,low-countries,low-countries,1,814,Low-Countries,52.31666667,5.55
cheney,24,814,pilgrimpeep,1824,low-countries,low-countries,1,814,Low-Countries,52.31666667,5.55
davies,30,814,honorable,1649,low countries,low countries,1,814,Low-Countries,52.31666667,5.55
lennox,51,814,museum,0-61,low-countries,low-countries|low countries,2,814,Low-Countries,52.31666667,5.55
sharp,78,814,midwives,1671,low countries,low countries,1,814,Low-Countries,52.31666667,5.55
ariadne,4,816,venture,1696,lockets,lockets,1,816,Locket,NA,NA
pix,67,816,beau,1700,locket's,locket's|lockets,2,816,Locket,NA,NA
pix,67,816,innocent,1697,locket's,locket's,3,816,Locket,NA,NA
barbauld,5,817,legacy,1826,libya's,libya's,1,817,Libya,27,17
behn,8,1462,miscellany,1685,lybia,lybia,1,817,Lybia,27,17
bradstreet,11,2120,several,1678,libia,libia,1,817,Libya,27,17
bradstreet,11,2120,tenthmuse,1650,libia,libia,1,817,Libya,27,17
brooks,13,2099,zophiel1834,1834,lybia's,lybia's,1,817,Lybia,27,17
carter,125,817,poems,1816,libya's,libya's,1,817,Libya,27,17
chudleigh,100,1462,poems3ch,1703,lybia,lybia,1,817,Lybia,27,17
francis,104,817,miscpoems,1790,libya's,libya's,1,817,Libya,27,17
leapor,50,817,poems,Aug-51,libya's,libya's,2,817,Libya,27,17
leapor,50,817,poems2,1751,libya's,libya's,1,817,Libya,27,17
makin,56,1462,essays,1673,lybia,lybia,1,817,Lybia,27,17
robinson,71,2099,poetical,1824,lybia's,lybia's,1,817,Lybia,27,17
adams,1,818,jews,1812,lepanto,lepanto,2,818,Lepanto,38.25,21.25
unknown,89,818,swetnam,1620,lepanto,lepanto,1,818,Lepanto,38.25,21.25
wroth,114,818,urania,1621,lepanto,lepanto,3,818,Lepanto,38.25,21.25
cavendish,19,819,william,1667,lennox,lennox,2,819,Lennox,55.974,-4.206
deverell,33,819,maryqueen,1792,lennox,lennox,1,819,Lennox,55.974,-4.206
lennox,51,819,museum,0-61,lennox,lennox,1,819,Lennox,55.974,-4.206
murray,60,819,gleaner,1798,lennox,lennox,2,819,Lennox,55.974,-4.206
murray,60,820,gleaner,1798,lemnos,lemnos,1,820,Lemnos,39.91666667,25.25
sigourney,79,820,aborigines,1822,lemnos,lemnos,1,820,Lemnos,39.91666667,25.25
wroth,114,820,urania,1621,lemnos,lemnos,4,820,Lemnos,39.91666667,25.25
cavendish,19,821,william,1667,leeds,leeds,4,821,Leeds,53.79972222,-1.549166667
kilham,49,821,memoir,1837,leeds,leeds,1,821,Leeds,53.79972222,-1.549166667
scott,77,821,advocate,1774,leeds,leeds,1,821,Leeds,53.79972222,-1.549166667
philips,65,822,letters,1705,landshipping,landshipping|landship ping,6,822,Landshipping,51.76927778,-4.882655556
judson,48,823,account,1827,kambet,kambet,6,823,Kambet,NA,NA
adams,1,824,jews,1812,jaffa,jaffa,4,824,Jaffa,32.05222222,34.75305556
cowley,28,824,poems,1813,jaffa,jaffa,2,824,Jaffa,32.05222222,34.75305556
askew,115,825,first,1546,iuda,iuda,1,825,Iuda,NA,NA
askew,115,825,lattre,1547,iuda,iuda,1,825,Iuda,NA,NA
dowriche,35,825,french,1589,iuda,iuda,3,825,Iuda,NA,NA
tattle,84,825,revenge,1640,iuda,iuda,1,825,Iuda,NA,NA
barbauld,5,826,works1,1826,ister,ister,1,826,Ister,45.2175,29.76138889
barbauld,5,826,poems,1773,ister,ister,1,826,Ister,45.2175,29.76138889
bradstreet,11,826,tenthmuse,1650,ister,ister,1,826,Ister,45.2175,29.76138889
bradstreet,11,826,several,1678,ister,ister,1,826,Ister,45.2175,29.76138889
haywood,44,826,spectator04,1745,ister,ister,1,826,Ister,45.2175,29.76138889
rowe,72,826,poems,1696,ister,ister,1,826,Ister,45.2175,29.76138889
barber,6,827,poems,1734,ierne's,ierne's,2,827,Ierne,53.41666667,-8
liddiard,54,827,sgelaighe,1811,ierne's,ierne's,1,827,Ierne,53.41666667,-8
owenson,112,827,poems,1801,ierne's,ierne's,1,827,Ierne,53.41666667,-8
tollet,85,827,poems,1756,ierne's,ierne's,1,827,Ierne,53.41666667,-8
west,93,827,poems-tragedy,1791,ierne's,ierne's,1,827,Ierne,53.41666667,-8
behn,8,2190,poems-love,1684,ida,ida,1,828,Ida,39.7,26.83333333
egerton,36,828,poems,1703,ida's,ida's,3,828,Ida,39.7,26.83333333
finch-a,103,828,shepherd,1713,ida's,ida's,1,828,Ida,39.7,26.83333333
oneill,62,828,poetical,1802,ida's,ida's,1,828,Ida,39.7,26.83333333
owenson,112,828,poems,1801,ida's,ida's,1,828,Ida,39.7,26.83333333
rowe,72,2190,poems,1696,ida,ida,1,828,Ida,39.7,26.83333333
wroth,114,829,urania,1621,iambolly,iambolly,6,829,Iambolly,41.2,25
adams,1,830,newengland,1799,hispaniola,hispaniola,1,830,Hispaniola,19,-71
chandler,23,830,essays,1845,hispaniola,hispaniola,1,830,Hispaniola,19,-71
child,26,830,appeal,1833,hispaniola,hispaniola,2,830,Hispaniola,19,-71
prince,70,830,westindies,1841,hispaniola,hispaniola,1,830,Hispaniola,19,-71
prince,70,830,narrativelife,1850,hispaniola,hispaniola,1,830,Hispaniola,19,-71
adams,1,831,newengland,1799,halifax,halifax,2,831,Halifax,44.64777778,-63.57138889
cavendish,19,831,william,1667,halifax,halifax,1,831,Halifax,44.64777778,-63.57138889
warren,92,831,blockheads,1776,halifax,halifax,2,831,Halifax,44.64777778,-63.57138889
williams,96,831,fallriver,1833,halifax,halifax,1,831,Halifax,44.64777778,-63.57138889
trapnel,86,832,stone,1654,hackney,hackney,5,832,Hackney,51.55,-0.058333333
trapnel,86,832,strange,1654,hackney,hackney,1,832,Hackney,51.55,-0.058333333
cowley,28,834,townbefore,1813,glamorganshire,glamorganshire,5,834,Glamorganshire,51.66666667,-3.666666667
lennox,51,834,museum,0-61,glamorganshire,glamorganshire,1,834,Glamorganshire,51.66666667,-3.666666667
adams,1,835,newengland,1799,ger mantown,ger mantown|germantown,4,835,Germantown,39.18333333,-77.26666667
cushing,29,835,saratoga1,1824,germantown,germantown,2,835,Germantown,39.18333333,-77.26666667
barbauld,5,836,works2,1826,garonne,garonne,2,836,Garonne,45.04138889,-0.606666667
cushing,29,836,letters,1832,garonne,garonne,3,836,Garonne,45.04138889,-0.606666667
smith,81,836,sonnets,1797,garonne,garonne,1,836,Garonne,45.04138889,-0.606666667
adams,1,837,jews,1812,franconia,franconia,5,837,Franconia,49.816,10.865
lennox,51,837,museum,0-61,franconia,franconia,1,837,Franconia,49.816,10.865
cheney,24,838,pilgrimpeep,1824,fort of sassacus,fort of sassacus|fort of sassa cus,6,838,Fort Of Sassacus,41.3627,-71.978
behn,8,839,miscellany,1685,east,east,2,839,East,NA,NA
cavendish,19,839,fancies,1653,east,east,2,839,East,NA,NA
judson,48,839,account,1827,east,east,1,839,East,NA,NA
sanders,76,839,aborigine,1829,east,east,1,839,East,NA,NA
barker,7,840,lining,1726,dunkirk,dunkirk,1,840,Dunkirk,51.0383,2.3775
haywood,44,840,spectator03,1745,dunkirk,dunkirk,2,840,Dunkirk,51.0383,2.3775
smith,81,840,desmond,1792,dunkirk,dunkirk,3,840,Dunkirk,51.0383,2.3775
carleton,15,841,case,1663,drury- lane,drury- lane,1,841,Drury- Lane,51.515,-0.122777778
child,26,841,appeal,1833,drury lane,drury lane,1,841,Drury- Lane,51.515,-0.122777778
haywood,44,841,spectator02,1745,drury-lane,drury-lane,2,841,Drury- Lane,51.515,-0.122777778
murray,60,841,gleaner,1798,drury lane,drury lane,1,841,Drury- Lane,51.515,-0.122777778
unknown,89,841,fortunate,1750,drury- lane,drury- lane,1,841,Drury- Lane,51.515,-0.122777778
behn,8,842,miscellany,1685,dorset,dorset,1,842,Dorset,50.8,-2.3
behn,8,842,happycoronation,1685,dorset,dorset,1,842,Dorset,50.8,-2.3
chudleigh,100,842,poems3ch,1703,dorset,dorset,1,842,Dorset,50.8,-2.3
davies,30,842,blasphemous,1649,dorset,dorset,1,842,Dorset,50.8,-2.3
holford,45,842,anjou,1816,dorset,dorset,1,842,Dorset,50.8,-2.3
lennox,51,842,museum,0-61,dorset,dorset,1,842,Dorset,50.8,-2.3
adams,1,844,jews,1812,dessau,dessau,6,844,Dessau,51.83333333,12.25
adams,1,845,newengland,1799,concord,concord,5,845,Concord,42.46027778,-71.34944444
gannett,129,845,address,1802,concord,concord,1,845,Concord,42.46027778,-71.34944444
holley,46,846,texas,1831,colorado river,colorado river,6,846,Colorado River,31.9,-114.9508333
holley,46,847,texas,1831,coahuila,coahuila,6,847,Coahuila,27.3,-102.05
cavendish,19,848,william,1667,chesterfield,chesterfield,5,848,Chesterfield,53.23583333,-1.4275
kilham,49,848,memoir,1837,chesterfield,chesterfield,1,848,Chesterfield,53.23583333,-1.4275
haywood,44,849,spectator01,1745,chelsea,chelsea,2,849,Chelsea,51.4875,-0.1684
haywood,44,849,spectator02,1745,chelsea,chelsea,1,849,Chelsea,51.4875,-0.1684
haywood,44,849,spectator03,1745,chelsea,chelsea,1,849,Chelsea,51.4875,-0.1684
rowson,73,849,inquisitor,1794,chelsea,chelsea|chel sea,2,849,Chelsea,51.4875,-0.1684
cowley,28,850,greencoat,1813,charing-cross,charing-cross,1,850,Charing-Cross,51.5073,-0.12755
haywood,44,850,spectator02,1745,charing-cross,charing-cross,1,850,Charing-Cross,51.5073,-0.12755
pennington,64,850,advice,1773,charing-cross,charing-cross,1,850,Charing-Cross,51.5073,-0.12755
smith,81,850,whatisshe,1799,charing-cross,charing-cross,1,850,Charing-Cross,51.5073,-0.12755
smith,81,850,manor,1793,charing-cross,charing-cross,1,850,Charing-Cross,51.5073,-0.12755
unknown,89,850,fortunate,1750,charing-cross,charing-cross,1,850,Charing-Cross,51.5073,-0.12755
wroth,114,851,urania,1621,celicia,celicia,6,851,Celicia,37,35.5
bradstreet,11,852,several,1678,caucasus,caucasus,1,852,Caucasus,42.26111111,44.12111111
bradstreet,11,852,tenthmuse,1650,caucasus,caucasus,1,852,Caucasus,42.26111111,44.12111111
holford,45,852,gresford,1798,caucasus,caucasus,1,852,Caucasus,42.26111111,44.12111111
rowe,72,852,poems,1696,caucasus,caucasus,1,852,Caucasus,42.26111111,44.12111111
sidney,128,852,antonius,1592,caucasus,caucasus,1,852,Caucasus,42.26111111,44.12111111
sidney,128,852,antonie,1595,caucasus,caucasus,1,852,Caucasus,42.26111111,44.12111111
davies,30,853,cryingcharge,1649,castlehaven,castlehaven,3,853,Castlehaven,51.53555556,-9.198333333
davies,30,853,wordofgod,1644,castle-haven,castle-haven,3,853,Castlehaven,51.53555556,-9.198333333
smith,81,854,manor,1793,carloraine castle,carloraine castle,6,854,Carloraine Castle,55.1325,-6.677
child,26,855,appeal,1833,cape of good hope,cape of good hope,1,855,Cape Of Good Hope,-34.35805556,18.47194444
murray,60,855,gleaner,1798,cape of good hope,cape of good hope,1,855,Cape Of Good Hope,-34.35805556,18.47194444
rowson,73,855,present,1811,cape of good hope,cape of good hope,3,855,Cape Of Good Hope,-34.35805556,18.47194444
smith,81,855,conversations,1819,cape of good hope,cape of good hope,1,855,Cape Of Good Hope,-34.35805556,18.47194444
holley,46,2422,texas,1831,cane-brake creek,cane-brake creek,2,856,Cane-Brake Creek,28.835,-95.66472222
holley,46,856,texas,1831,caney,caney,6,856,Caney,28.835,-95.66472222
cary-m,18,858,doom,1651,ca naans,ca naans,1,858,Canaan,NA,NA
davies,30,858,blessing,1644,canaans,canaans,1,858,Canaan,NA,NA
tollet,85,858,poems,1756,canaan's,canaan's,1,858,Canaan,NA,NA
trapnel,86,858,stone,1654,canaans,canaans,1,858,Canaan,NA,NA
various,90,858,lampvirginity,1582,canaans,canaans,1,858,Canaan,NA,NA
williams,96,858,poems,1828,canaan's,canaan's,1,858,Canaan,NA,NA
child,26,860,appeal,1833,british west indies,british west indies,6,860,British West Indies,24,-71
barker,7,862,lining,1726,bridewell,bridewell,2,862,Bridewell,51.51179444,-0.105758333
behn,8,862,widow,1690,bridewell,bridewell,1,862,Bridewell,51.51179444,-0.105758333
tattle,84,862,revenge,1640,bride-well,bride-well,1,862,Bridewell,51.51179444,-0.105758333
unknown,89,862,fortunate,1750,bridewell,bridewell,1,862,Bridewell,51.51179444,-0.105758333
unknown,89,862,changingscenes,1825,bridewell,bridewell,1,862,Bridewell,51.51179444,-0.105758333
haywood,44,863,spectator02,1745,bourbon,bourbon,4,863,Bourbon,NA,NA
lennox,51,863,museum,0-61,bourbon,bourbon,1,863,Bourbon,NA,NA
robinson,71,863,thoughts,1799,bourbon,bourbon,1,863,Bourbon,NA,NA
lennox,51,864,museum,0-61,biscay,biscay,6,864,Biscay,45.5,-4.333333333
adams,1,865,newengland,1799,bedford,bedford,1,865,Bedford,52.1337,-0.4577
askew,115,865,fox,1563,bedford,bedford,1,865,Bedford,52.1337,-0.4577
barber,6,865,poems,1734,bedford,bedford,1,865,Bedford,52.1337,-0.4577
cushing,29,865,letters,1832,bedford,bedford,1,865,Bedford,52.1337,-0.4577
royall,74,865,alabama,1830,bedford,bedford,1,865,Bedford,52.1337,-0.4577
unknown,89,865,witchcrafts,1619,bedford,bedford,1,865,Bedford,52.1337,-0.4577
lennox,51,866,museum,0-61,beauvais,beauvais,6,866,Beauvais,49.43027778,2.095277778
adams,1,867,jews,1812,batavia,batavia,1,867,Batavia,52.31666667,5.55
chalmers,22,867,poems,1813,batavia,batavia,4,867,Batavia,52.31666667,5.55
haywood,44,867,spectator03,1745,batavia,batavia,1,867,Batavia,52.31666667,5.55
adams,1,1038,jews,1812,basil,basil,4,868,Basil,47.56666667,7.6
bacon,116,1038,apologie,1564,basil,basil,1,868,Basil,47.56666667,7.6
bullard,14,868,reformation,1832,basle,basle,6,868,Basle,47.56666667,7.6
adams,1,869,jews,1812,barcelona,barcelona,2,869,Barcelona,41.38333333,2.183333333
benger,9,869,geniad,1791,barcelona,barcelona,1,869,Barcelona,41.38333333,2.183333333
bullard,14,869,reformation,1832,barcelona,barcelona,1,869,Barcelona,41.38333333,2.183333333
cushing,29,869,letters,1832,barcelona,barcelona,1,869,Barcelona,41.38333333,2.183333333
murray,60,869,gleaner,1798,barcelona,barcelona,1,869,Barcelona,41.38333333,2.183333333
holley,46,870,texas,1831,austin's colony,austin's colony,6,870,Austin's Colony,31.9686,-99.9018
adams,1,871,newengland,1799,augusta,augusta,2,871,Augusta,NA,NA
bacon,116,871,apologie,1564,augusta,augusta,1,871,Augusta,NA,NA
barbauld,5,871,works1,1826,augusta,augusta,1,871,Augusta,NA,NA
deverell,33,1672,maryqueen,1792,augusta's,augusta's,1,871,Augusta,NA,NA
jones-m,107,871,miscellanies,1750,augusta,augusta,1,871,Augusta,NA,NA
lickbarrow,53,1672,effusions,1814,augusta's,augusta's,1,871,Augusta,NA,NA
sanders,76,871,aborigine,1829,augusta,augusta,1,871,Augusta,NA,NA
tollet,85,1672,poems,1756,augusta's,augusta's,1,871,Augusta,NA,NA
bradstreet,11,872,tenthmuse,1650,attica,attica,2,872,Attica,37.96666667,23.71666667
bradstreet,11,872,several,1678,attica,attica,1,872,Attica,37.96666667,23.71666667
garnett,42,872,nightbefore,1824,attica;,attica;,1,872,Attica,37.96666667,23.71666667
moise,109,872,fancysketch,1833,attica,attica,1,872,Attica,37.96666667,23.71666667
west,93,872,poems-tragedy,1791,attica,attica,1,872,Attica,37.96666667,23.71666667
cavendish,19,874,william,1667,arundel,arundel,3,874,Arundel,50.85439,-0.5539
francis,104,874,miscpoems,1790,arundel,arundel,1,874,Arundel,50.85439,-0.5539
murray,60,874,gleaner,1798,arundel,arundel,1,874,Arundel,50.85439,-0.5539
rowson,73,874,present,1811,arundel,arundel,1,874,Arundel,50.85439,-0.5539
finch-b,41,1043,sonnets,1805,arun's,arun's,1,875,Arun,50.80138889,-0.541944444
francis,104,875,miscpoems,1790,arun,arun,1,875,Arun,50.80138889,-0.541944444
francis,104,1043,miscpoems,1790,arun's,arun's,4,875,Arun,50.80138889,-0.541944444
smith,81,875,sonnets,1797,arun,arun,4,875,Arun,50.80138889,-0.541944444
smith,81,875,emigrants,1793,arun,arun,1,875,Arun,50.80138889,-0.541944444
smith,81,1675,sonnets,1797,aruna,aruna,3,875,Aruna,50.80138889,-0.541944444
adams,1,876,newengland,1799,andover,andover,1,876,Andover,42.65833333,-71.1375
judson,48,876,account,1827,andover,andover,2,876,Andover,42.65833333,-71.1375
murray,60,876,gleaner,1798,andover,andover,1,876,Andover,42.65833333,-71.1375
unknown,89,876,memoir,1832,andover,andover,2,876,Andover,42.65833333,-71.1375
adams,1,877,jews,1812,andalusia,andalusia,3,877,Andalusia,37.38333333,-5.983333333
erskine,38,1685,alcon,1815,andalusia's,andalusia's,3,877,Andalusia,37.38333333,-5.983333333
garnett,42,877,nightbefore,1824,andalusia,andalusia,2,877,Andalusia,37.38333333,-5.983333333
lennox,51,877,museum,0-61,andalusia,andalusia,1,877,Andalusia,37.38333333,-5.983333333
finch-b,41,879,sonnets,1805,windsor forest,windsor forest,1,879,Windsor Forest,51.43916667,-0.624722222
jones-m,107,879,miscellanies,1750,windsor forest,windsor forest,2,879,Windsor Forest,51.43916667,-0.624722222
lennox,51,1718,museum,0-61,windsor's,windsor's,1,879,Windsor,51.43916667,-0.624722222
lennox,51,879,museum,0-61,windsor forest,windsor forest,1,879,Windsor Forest,51.43916667,-0.624722222
oneill,62,1718,poetical,1802,windsor's,windsor's,1,879,Windsor,51.43916667,-0.624722222
robinson,71,879,poetical,1824,windsor forest,windsor forest,1,879,Windsor Forest,51.43916667,-0.624722222
adams,1,880,newengland,1799,west-point,west-point|west- point,4,880,West-Point,41.393,-73.958
unknown,89,880,changingscenes,1825,west point,west point,1,880,West-Point,41.393,-73.958
wroth,114,1284,urania,1621,wertenberg,wertenberg,3,881,Wertenberg,48.78333333,9.183333333
wroth,114,881,urania,1621,wertenberge,wertenberge,5,881,Wertenberge,48.78333333,9.183333333
adams,1,882,newengland,1799,wells,wells,1,882,Wells,43.32027778,-70.61166667
finch-a,103,882,poems,1713,wells,wells,2,882,Wells,43.32027778,-70.61166667
smith,81,882,desmond,1792,wells,wells,2,882,Wells,43.32027778,-70.61166667
holford,45,883,anjou,1816,walden's,walden's,5,883,Walden,52.022,0.243
chudleigh,100,884,essays,1710,valois,valois,1,884,Valois,49.2358,2.89
lennox,51,884,museum,0-61,valois,valois,3,884,Valois,49.2358,2.89
murray,60,884,gleaner,1798,valois,valois,1,884,Valois,49.2358,2.89
cushing,29,885,saratoga2,1824,ulster,ulster,3,885,Ulster,41.89,-74.26
nooth,61,885,poemsplay,1815,ulster,ulster,1,885,Ulster,41.89,-74.26
smith,81,885,manor,1793,ulster,ulster,1,885,Ulster,41.89,-74.26
bradstreet,11,886,tenthmuse,1650,tygris,tygris,1,886,Tygris,38.43333333,39.77277778
bradstreet,11,886,several,1678,tygris,tygris,2,886,Tygris,38.43333333,39.77277778
brooks,13,886,zophiel1834,1834,tygris',tygris',1,886,Tygris,38.43333333,39.77277778
chudleigh,100,886,poems3ch,1703,tygris,tygris,1,886,Tygris,38.43333333,39.77277778
adams,1,888,jews,1812,tunis,tunis,2,888,Tunis,36.80638889,10.18166667
bannerman,117,888,poems,1800,tunis',tunis',1,888,Tunis,36.80638889,10.18166667
francis,104,888,song,1781,tunis,tunis,2,888,Tunis,36.80638889,10.18166667
haywood,44,889,spectator02,1745,tripoly,tripoly,5,889,Tripoly,34.43333333,35.85
child,26,890,appeal,1833,trinidad,trinidad,5,890,Trinidad,10.46055556,-61.24861111
adams,1,891,jews,1812,trani,trani,5,891,Trani,41.26666667,16.41666667
behn,8,892,emperor,1688,thunderland,thunderland,5,892,Thunderland,NA,NA
barbauld,5,893,legacy,1826,thermopylae,thermopylae,1,893,Thermopylae,38.80527778,22.56277778
cowley,28,893,moreways,1813,thermopylae,thermopylae,1,893,Thermopylae,38.80527778,22.56277778
garnett,42,893,nightbefore,1824,thermopylae,thermopylae,2,893,Thermopylae,38.80527778,22.56277778
murray,60,893,gleaner,1798,thermopylae,thermopylae,1,893,Thermopylae,38.80527778,22.56277778
barker,7,894,lining,1726,temple-bar,temple-bar,1,894,Temple-Bar,51.51361111,-0.111944444
cowley,28,894,townbefore,1813,temple bar,temple bar,1,894,Temple-Bar,51.51361111,-0.111944444
haywood,44,894,spectator03,1745,temple-bar,temple-bar,1,894,Temple-Bar,51.51361111,-0.111944444
smith,81,894,whatisshe,1799,temple- bar,temple- bar,1,894,Temple-Bar,51.51361111,-0.111944444
unknown,89,894,fortunate,1750,temple-bar,temple-bar,1,894,Temple-Bar,51.51361111,-0.111944444
brooks,13,895,zophiel1834,1834,tartarus,tartarus,2,895,Tartarus,NA,NA
brooks,13,895,idomen,1843,tartarus,tartarus,1,895,Tartarus,NA,NA
chudleigh,100,895,essays,1710,tartarus,tartarus,1,895,Tartarus,NA,NA
owenson,112,895,irishharp,1807,tartarus,tartarus,1,895,Tartarus,NA,NA
barbauld,5,896,works1,1826,tarsus,tarsus,1,896,Tarsus,36.91666667,34.89555556
chandler,23,896,essays,1845,tarsus,tarsus,1,896,Tarsus,36.91666667,34.89555556
cheney,24,896,pilgrimpeep,1824,tarsus,tarsus,1,896,Tarsus,36.91666667,34.89555556
finch-a,103,896,poems,1713,tarsus,tarsus,1,896,Tarsus,36.91666667,34.89555556
lee,130,896,life,1836,tarsus,tarsus,1,896,Tarsus,36.91666667,34.89555556
adams,1,897,newengland,1799,swansey,swansey,5,897,Swansey,41.74805556,-71.19027778
wroth,114,898,urania,1621,strombolli,strombolli,5,898,Strombolli,38.79388889,15.21111111
adams,1,899,jews,1812,strasburg,strasburg,5,899,Strasburg,53.5,13.75
murray,60,900,gleaner,1798,st. helena,st. helena,4,900,St. Helena,-15.95,-5.716666667
sigourney,79,900,aborigines,1822,st. helena,st. helena,1,900,St. Helena,-15.95,-5.716666667
murray,60,901,gleaner,1798,st. germains,st. germains,1,901,St. Germains,50.396,-4.31
smith,81,901,desmond,1792,st. ger mains,st. ger mains|st. germains,4,901,St. Germains,50.396,-4.31
adams,1,902,newengland,1799,st. christophers,st. christophers,1,902,St. Christophers,17.25,-62.66666667
child,26,902,appeal,1833,st christophers,st christophers,1,902,St. Christophers,17.25,-62.66666667
murray,60,902,gleaner,1798,st. christopher's,st. christopher's,3,902,St. Christophers,17.25,-62.66666667
brooke,12,903,emily,1769,st. charles,st. charles,5,903,St. Charles,46.842,-71.342
cavendish,19,904,william,1667,stafford,stafford,3,904,Stafford,52.83333333,-2
davies,30,904,bethlehem,1652,stafford,stafford,1,904,Stafford,52.83333333,-2
sowernam,82,904,haman,1617,stafford,stafford,1,904,Stafford,52.83333333,-2
adams,1,905,newengland,1799,springfield,springfield,5,905,Springfield,40.69789722,-74.33451944
cavendish,19,906,william,1667,southwark,southwark,1,906,Southwark,51.4988,-0.0901
cellier,20,906,maldef,1680,southwark,southwark,1,906,Southwark,51.4988,-0.0901
davies,30,906,appearance,1650,south wark,south wark,1,906,Southwark,51.4988,-0.0901
tattle,84,1839,revenge,1640,southwarke,southwarke,2,906,Southwarke,51.4988,-0.0901
trapnel,86,906,stone,1654,southwark,southwark,2,906,Southwark,51.4988,-0.0901
barbauld,5,907,legacy,1826,south wales,south wales,1,907,South Wales,51.68333333,-3.383333333
francis,104,907,miscpoems,1790,south wales,south wales,1,907,South Wales,51.68333333,-3.383333333
lennox,51,907,museum,0-61,south wales,south wales,3,907,South Wales,51.68333333,-3.383333333
wroth,114,908,urania,1621,sio,sio,5,908,Sio,NA,NA
judson,48,909,account,1827,shway doung,shway doung|shway-doung,5,909,Shway Doung,18.29436111,95.34413889
bradstreet,11,910,tenthmuse,1650,shinar,shinar,2,910,Shinar,NA,NA
bradstreet,11,910,several,1678,shinar,shinar,2,910,Shinar,NA,NA
cary-m,18,910,doom,1651,shinar,shinar,1,910,Shinar,NA,NA
behn,8,911,miscellany,1685,sestos,sestos,5,911,Sestos,40.21666667,26.38333333
judson,48,912,account,1827,serampore,serampore,5,912,Serampore,22.75,88.34
cheney,24,913,pilgrimpeep,1824,scituate,scituate,1,913,Scituate,42.19583333,-70.72638889
williams,96,913,fallriver,1833,scituate,scituate,4,913,Scituate,42.19583333,-70.72638889
cheney,24,914,pilgrimpeep,1824,saugus,saugus,2,914,Saugus,42.46472222,-71.01055556
williams,96,914,fallriver,1833,saugus,saugus,3,914,Saugus,42.46472222,-71.01055556
bannerman,117,915,poems,1800,saturn,saturn,1,915,Saturn,NA,NA
barbauld,5,915,poems,1773,saturn,saturn,1,915,Saturn,NA,NA
cavendish,19,915,natpix,1656,saturn,saturn,1,915,Saturn,NA,NA
lennox,51,915,museum,0-61,saturn,saturn,2,915,Saturn,NA,NA
