simpleName,repList,,count,samID,newsamID,comments,latitude,longitude,uniqIDnowuseless,DisplayName
avon|avons,avon|avon's,,11,657|1670,8008,,,,657|1670,Avon
branford,branford,,2,2455,8009,,,,2455,Branford
burton,burton,,4,1240,8010,,,,1240,Burton
england|englande|englands|englengland,england|eng land|england:|en gland|england;|englande|england's|englands|en glands|englengland|engl.england,,1784,1|441|42|2307,1,one of several rivers in England|one of several rivers in England|?|Too many Burtons in England to figure out||||,51.5,-0.116666667,1|441|42|2307,England
france|frances|fraunce,france|france.|france;|france's|fraunce,,912,2|1543|1539,2,||,48.85,2.35,2|1543|1539,France
london|londons,london|lon don|london;|london's|londons,,838,3|815,3,|,51.50722222,-0.1275,3|815,London
rome|romes,rome|rome's|romes,,858,4|71,4,|,41.9,12.5,4|71,Rome
america|americancontinent|americas,america|ame rica|amer ica|american continent|america's,,500,5|2532|1687,5,||,21.31611111,-81.25055556,5|2532|1687,America
paris,paris,,449,6,6,,48.8567,2.3508,6,Paris
heaven,heaven|hea ven,,365,7,7,Biblical place,NA,NA,7,Heaven
hierusalem|ierusalem|ierusalems|jerusalem|jerusalems,"hierusalem|ierusalem|ie rusalem|ierusalems|jerusalem|jeru salem|jerusa lem|jerusalem,|jerusalem.|jerusalem;|jerusalems",,458,571|49|1494|8|1485,8,||||,31.78333333,35.21666667,571|49|1494|8|1485,Jerusalem
europe|europes,"europe|europe,|europe's|europes",,380,9|162,9,|,53.58333333,23.1,9|162,Europe
mass|massachusetts|massachusettsprovince,mass|mass.|massachusetts|massa chusetts|massachusetts'|massachu setts|mas sachusetts|massachusetts province,,340,693|10|2085,10,||,42.3,-71.8,693|10|2085,Massachusetts 
newyork|newyorkisland,new york|new- york|new-york|new york.|new-york;|new-york island,,317,11|938,11,|,40.7127,-74.0059,11|938,New York
spain|spaine|spaines|spains|spayne,spain|spain;|spaine|spaines|spain's|spains|spayne,,361,12|220|771|283|1837,12,||||,40,-4,12|220|771|283|1837,Spain
newengland|newenglands,new england|new-england|new eng land|new england's|new-england's,,300,13|1129,13,|,44,-71,13|1129,New England
affrica|affrick|affricke|affricks|afric|africa|africancoast|africas|africk|africks|africs|afrique,affrica|affrick|affricke|affricks|afric|africa|afri ca|african coast|africa's|africk|africk's|afric's|afrique,,350,14|14|14|14|14|14|14|14|14|14|14|14,14,Africa|Africa|Africa|Africa|Africa|Africa|Africa|Africa|Africa|Africa|Africa|Africa,2.616666667,16.1,2557|740|2556|2555|527|14|2554|2553|1695|2552|189|2551,Africa
aegipt|aegipts|aegypt|aegypts|egipt|egipte|egypt|egypte|egypts,aegipt|aegipts|aegypt|ae gypt|aegypts|aegypt's|egipt|egipte|egypt|egypte|egypt's|egypts,,387,15|15|15|15|273|2316|15|15|15,15,||||||||,26,30,878|2559|128|741|273|2316|15|1563|153,Egypt
boston|bostonneck|bostons,boston|bos ton|boston neck|boston's,,236,16|2466|2465,16,||,42.35805556,-71.06361111,16|2466|2465,Boston
italy|italys|italie,italy|italy's|italys|italie,,247,17|2172|384,17,,43,12,17,Italy
ireland|irelands,ireland|ire land|irelands,,228,18|1493,18,|,53.41666667,-8,18|1493,Ireland
britain|britaine|britains|britainsisle|britannia|britannias|britanniasaxonica|britiain|britishislands|britishisles|briton|brittanias,britain|britaine|britain's|britains|britain's isle|britannia|britannia's|britannia saxonica|britiain|british islands|british isles|briton|brittania's,,392,19|1027|62|1632|130|205|2449|2447|1631|1630|1629|2444,19,|||||||||||,53.82556389,-2.421977778,19|1027|62|1632|130|205|2449|2447|1631|1630|1629|2444,Britain | British Isles
unitedstates|unitedstatesofamerica,united states|united states.|united states of america,,211,20|536,20,Too big? Put D.C. as the coordinates?|Too big? Put D.C. as the coordinates?,38.90472222,-77.01638889,20|536,United States
germanie|germanies|germany,germanie|germanie's|germanies|germany|ger many|germa ny,,208,995|1190|21,21,||,51.163375,10.44768333,995|1190|21,Germany
grecia|greece,grecia|greece|greece;,,214,341|22,22,|,37.96666667,23.71666667,341|22,Greece
quebec,que bec|quebec,,193,23,23,,53,-70,23,Quebec
caledonia|caledonias|scotland|scotlands|zetland,caledonia|caledonia's|scotland|scot land|scotland's|scotlands|zetland,,247,520|859|24|229|237,24,||||,55.95305556,-3.188888889,520|859|24|229|237,Scotland | Caledonia | Zetland
virginia,virginia|virgi nia,,163,25,25,,38,-79,25,Virginia
israel|israell|israels|izraells,israel|isra el|israell|israel's|izraells,,196,26|299|414|2171,26,|||,31.6253,35.1453,26|299|414|2171,Israel
plymouth,plymouth,,154,27,27,moved 6 to 7010,41.845,-70.7387,27,Plymouth
hell,hell,,162,28,28,Biblical place,NA,NA,28,Hell
greatbritain|greatbritaine|greatbritains|greatbrittain|greatbrittaine|greatbrittaines|greatbrittains,great britain|great-britain|great bri tain|great britaine|great bri tains|great britains|great britain's|great brittain|great- brittain|great brittaine|great brittaines|great brittains,,190,29|1524|833|575|992|2248|1184,29,||||||,53.82556389,-2.421977778,29|1524|833|575|992|2248|1184,Great Britain
canada,canada,,159,30,30,,60,-95,30,Canada
connecticut,connec ticut|connecticut,,153,31,31,,41.6,-72.7,31,Connecticut
rangoon,rangoon,,149,32,32,,16.85,96.18333333,32,Rangoon
earth,earth,,149,33,33,too vague,NA,NA,33,Earth
bath|baths,"bath|bath,|bath's",,150,34|2495,34,|,51.38,-2.36,34|2495,Bath
holland,holland|hol land,,147,35,35,,52.25,4.667,35,Holland
heauen,heauen,,137,36,36,Biblical place,NA,NA,36,Heaven
babilon|babylon|babylonia|babylons,babilon|babilon;|babylon|ba bylon|babylonia|babylons|babylon's,,161,363|37|2503|525,37,Biblical place|Biblical place|Biblical place|Biblical place,NA,NA,363|37|2503|525,Babylon
asia|asias,asia|a sia|asia's|asias,,141,38|485,38,|,43.68111111,87.33111111,38|485,Asia
philadelphia,philadelphia|philadel phia|phila delphia|phi ladelphia,,127,39,39,,39.95277778,-75.16361111,39,Philadelphia
sierraleone,sierra leone|sierra-leone,,125,40,40,,8.5,-11.5,40,Sierra Leone
silleri,silleri,,123,41,41,,46.77361111,-71.26111111,41,Silleri
purgatory,purgatory,,115,43,43,mythical place,NA,NA,43,Purgatory
montfleuri|montfleuris,mont fleuri|montfleuri's,,117,44|1143,44,|,45.76,4.84,44|1143,Montfleuri
york|yorke|yorks,york|yorke|york's,,105,45|1051|1273,45,||County town of Yorkshire county,53.95833333,-1.080277778,45|1051|1273,York
jamaca|jamaica|jamaicas,jamaca|jamaica|jamaica's,,99,1489|46|2169,46,||,18,-77,1489|46|2169,Jamaica
troy|troyes|troys,troy|troyes|troys|troy's,,103,47|664|1064,47,||,39.9575,26.23888889,47|664|1064,Troy
morea,morea,,92,48,48,,37.6,22.2,48,Morea
venetia|venetias|venice,venetia|venetia's|venice,,96,1290|1289|50,50,||,45.4375,12.33583333,1290|1289|50,Venice
india|indias,india|in dia|india's,,119,51|186,51,|,21,78,51|186,India
rhodeisland|ri,rhode island|rhode-isl and|rhode-island|r. i.,,91,52|1922,52,|,41.7,-71.5,52|1922,Rhode Island
oxford|oxforde|oxon,oxford|ox ford|oxforde|oxon.|oxon,,94,53|1397|1998,53,||,51.7611,-1.2534,53|1397|1998,Oxford
naples,naples|na ples,,88,54,54,,40.845,14.25833333,54,Naples
texas,texas,,87,55,55,,31,-100,55,Texas
newhampshire,new-hamp shire|new-hampshire|new hampshire,,87,56,56,,44,-71.5,56,New Hampshire
montreal,mont real|mon treal|montreal,,84,57,57,,45.50888889,-73.56166667,57,Montreal
zion,zion,,83,58,58,biblical place,NA,NA,58,Zion
portugal|portugall,portugal|por tugal|portugall,,85,59|1942,59,|,38.7,-9.183333333,59|1942,Portugal
athens,athens|athen's|athens',,83,60,60,,37.96666667,23.71666667,60,Athens
persia|persias,persia|persia's,,90,61|613,61,|,29.93444444,52.89138889,61|613,Persia
bristol|bristolferry|bristoll|bristow,bristol|bristol ferry|bristoll|bristow,,91,63|2451|2450|861,63,|||,51.45,-2.583333333,63|2451|2450|861,Bristol
ava,ava,,79,64,64,"one instance biblical place; all others kingdom of Ava in modern Myanmar Note: all these occur in Ann Judson, Account",21.85,95.98333333,64,Ava
southcarolina,south carolina|south- carolina,,78,65,65,,34,-81,65,South Carolina
georgia,georgia|geor gia,,76,66,66,,33,-83.5,66,Georgia
macedon,macedon,,74,67,67,,40.75466944,22.52105,67,Macedon
sparta|spartas,sparta|sparta's,,85,68|403,68,|,37.08194444,22.42361111,68|403,Sparta
florence,florence,,72,69,69,,43.78333333,11.25,69,Florence
palestine|palestines,palestine|pales tine|palestine's,,73,70|1991,70,|,31.6253,35.1453,70|1991,Palestine
yorkshire,yorkshire|york-shire|york shire,,65,72,72,,54,-2,72,Yorkshire
cicely|cicilia|cicilie|sicil|sicilia|sicilias|sicilie|sicill|sicily,cicely|cicilia|cicilie|sicil|sicilia|si cilia|sicilia's|sicilie|sicill|sicily|si cily,,101,2372|2371|2370|1338|608|1337|491|773|73,73,||||||||,37.5,14,2372|2371|2370|1338|608|1337|491|773|73,Sicily
newhaven,new-haven|new haven,,62,74,74,,41.31,-72.92361111,74,New Haven
iudea|iudeas|judea|judeas,iudea|iudeas|judea|judea;|judea's,,78,505|974|75|2158,75,|||,32.5,34.9,505|974|75|2158,Judea
pallmall,pall mall|pall-mall|pall-mall.,,60,76,76,,51.50694444,-0.133055556,76,Pall Mall
newcastle|newcastles|newcastleupontyne,newcastle|newcastle'|new-castle|new-ca stle|newcastle.|newcastles|newcastle's|newcastle upon tyne,,71,77|804|941,77,||,54.96666667,-1.6,77|804|941,Newcastle
clargesstreet,clarges street,,60,78,78,,51.5,-0.133333333,78,Clarges Street
bengal,bengal|ben gal,,60,79,79,,23.97,88.62,79,Bengal
alexandria|alexandrie,alexandria|alex andria|alexan dria|alexandrie,,61,80|80,80,|,31.2,29.91666667,80|2539,Alexandria
cambria|cambrias|wales,cambria|cambria's|wales|wales',,70,1023|733|81,81,||,52.3,-3.6,1023|733|81,Wales | Cambria
sion,sion|si on,,58,82,82,biblical place,NA,NA,82,Sion
russia|russias,russia|russia's|russias,,63,83|919,83,|,60,90,83|919,Russia
newgate,newgate|new-gate,,58,84,84,,51.51474722,-0.100338889,84,Newgate
fallriver,fall river|fall-river,,58,85,85,,41.70138889,-71.15555556,85,Fall River
cambridg|cambridge|cambrydge,cambridg|cambridge|cam bridge|cambrydge,,64,1614|86|1613,86,||,52.205,0.119,1614|86|1613,Cambridge
constantinople,constantinople,,57,87,87,,41.01388889,28.95555556,87,Constantinople
providence,providence,,56,88,88,,41.82361111,-71.42222222,88,Providence
portsmouth,ports mouth|portsmouth|portsmouth!,,33,89,89,England : 23 moved to 7011-7013,50.81666667,-1.083333333,89,Portsmouth
dublin,dublin|dub lin,,56,90,90,,53.35,-6.266666667,90,Dublin
parnassus,parnassus|parnassus',,55,91,91,mythical place,NA,NA,91,Parnassus
kent,kent|kent;,,54,92,92,,51.2,0.7,92,Kent
flanders,flanders|flanders;|flan ders,,54,93,93,,51,4.5,93,Flanders
siria|syria|syrias,siria|syria|syria's,,66,1851|94|454,94,||,35,38,1851|94|454,Syria
eden,eden,,53,95,95,biblical place,NA,NA,95,Eden
canaan,canaan,,53,96,96,biblical place,NA,NA,96,Canaan
burmah|burman|burmanempire|burmans,burmah|burman|burman empire|burmans,,72,97|1621|390|2437,97,|||,22,96,97|1621|390|2437,Burma
arcadia|arcadias,arcadia|arcadia's,,58,98|1045,98,"Mythology, Greek|",NA,NA,98|1045,Arcadia
salem,salem|sa lem,,39,99,99,13 moved to 1715,42.51684444,-70.89850278,99,Salem
hypotofa,hypotofa,,52,100,100,fictional place,NA,NA,100,Hypotofa
dover,dover,,50,101,101,,51.1295,1.3089,101,Dover
ohio,ohio|ohio;,,49,102,102,,40.5,-82.5,102,Ohio
ijaveo,ijaveo,,49,103,103,fictional place,NA,NA,103,Ijaveo
euphrates,euphrates|euphrates',,49,104,104,,31.005,47.44194444,104,Euphrates
atlantic|atlanticocean,atlantic|at lantic|atlantic ocean,,55,105|873,105,|,0,-25,105|873,Atlantic
westindia|westindiaislands|westindies,west india|west-india|west-india islands|west india islands|west indies|west-in dies|west-indies|west in dies,,72,401|450|106,106,||,24,-71,401|450|106,West Indies
thames,thames|thames;,,48,107,107,,51.4989,0.6087,107,Thames
pennsylvania,pennsylvania,,48,108,108,,41,-77.5,108,Pennsylvania
huntsville,huntsville,,48,109,109,,34.73,-86.585,109,Huntsville
corinth|corinthia|corinths,corinth|co rinth|co rinthia|corinth's|corinths,,53,110|1590|2361,110,||,37.93333333,22.93333333,110|1590|2361,Corinth
tennessee,tennessee|ten nessee,,47,111,111,,36,-86,111,Tennessee
alban|albania|albanias,alban|albania|albania's,,50,112|112|112,112,||,41,20,2543|112|2542,Albania
missisippi|mississippi,missisippi|mississippi,,48,1433|113,113,|,33.40255556,-90.86902778,1433|113,Mississippi
charleston,charleston|charles ton,,45,114,114,,32.78333333,-79.93333333,114,Charleston
canterbury|canterburys,canterbury|can terbury|canterbury's,,47,115|2421,115,|,51.275,1.087,115|2421,Canterbury
amsterdam,amsterdam|am sterdam,,45,116,116,,52.36666667,4.9,116,Amsterdam
hungaria|hungarie|hungary,hungaria|hungarie|hungary|hun gary,,49,1501|2194|117,117,||,47,20,1501|2194|117,Hungary
denmark|denmarke|denmarks,denmark|den mark|denmarke|denmark's,,57,118|1578|514,118,||,56,10,118|1578|514,Denmark
bellfield|bellfieldrutland,"bellfield|bellfield, rutland",,46,119|2485,119,|,52.65,-0.633333333,119|2485,Bellfield
saratoga,saratoga,,43,120,120,,42.99888889,-73.6375,120,Saratoga
orleans,orleans,,42,121,121,,47.9025,1.909,121,Orleans
indies,indies|in dies,,42,122,122,too vague,NA,NA,122,Indies
assyria|assyrias,assyria|assyria's,,45,123|1674,123,|,NA,NA,123|1674,Assyria
albany,albany,,42,124,124,City in New York,42.6525,-73.75722222,124,Albany
devon|devons|devonshire,devon|devon's|devonshire,,51,1210|843|125,125,||,50.71666667,-3.716666667,1210|843|125,Devon | Devonshire
cuba,cuba,,41,126,126,,22,-80,126,Cuba
lyons,lyons|lyon's,,40,127,127,,45.76,4.84,127,Lyon
mexico,mexico|mexi co,,39,129,129,,23,-102,129,Mexico
albion|albions,albion|albion's|albions,,67,131|131,131,Albion (Great Britain)|Albion,53.82556389,-2.421977778,131|197,Albion
romania,romania,,38,132,132,,46,25,132,Romania
westwolverton|wolverton,west wol verton|wolverton,,41,133|1052,133,|,52.06265,-0.8102,133|1052,Wolverton
northamerica,north america|north- america|north ame rica|north-america,,37,134,134,too vague,NA,NA,134,North America
norfolk,norfolk,,27,135,135,England 1 deleted because not a place,52.66666667,1,135,Norfolk
louisiana,louisiana|loui siana,,37,136,136,,31,-92,136,Louisiana
kingston,kingston|king ston|kings ton,,30,137,137,deleted the 7 from England because there are too many kingstons in england.. could not identify them,18,-76.78333333,137,Kingston
delaware,delaware,,37,138,138,,39,-75.5,138,Delaware
brazos|brazosriver,brazos|brazos river,,45,139|653,139,river in Texas|river in Texas,28.87583333,-95.37833333,139|653,Brazos | Brazos River
romagnecourt,romagne court,,36,140,140,,44.75,11,140,Romagne Court
northumberland,northumberland|nor thumberland,,36,141,141,,55.16666667,-2,141,Northumberland
kentucky,kentucky|ken tucky,,36,142,142,,37.5,-85,142,Kentucky
babel|babell|babels,babel|babell|babel's|babels,,61,143|1040|290,143,Biblical place|Biblical place|Biblical place,NA,NA,143|1040|290,Babel
alba|albas,alba|alba's,,39,144|144,144,"City of Alba Longa, classical neighbor of Rome|City of Alba Longa, classical neighbor of Rome",41.74691111,12.65026111,144|1693,Alba
whitehal|whitehall|whitehallgate,whitehal|whitehall|white-hall|white hall|white-hall- gate|white-hall gate,,39,1725|145|1724,145,|??|,51.50416667,-0.126388889,1725|145|1724,Whitehall
blazingworld,blazing- world,,35,146,146,,NA,NA,146,Blazing- World
trent|trident,trent|trident,,36,147|1772,147,|,46.06666667,11.11666667,147|1772,Trent
saybrook,saybrook,,34,148,148,,41.29388889,-72.3825,148,Saybrook
rutland,rutland,,34,149,149,,52.65,-0.633333333,149,Rutland
poland,poland,,34,150,150,,52,20,150,Poland
lebanon|lebanons,lebanon|lebanon;|lebanon's,,39,151|967,151,|,33.83333333,35.83333333,151|967,Lebanon
gallia|gallias,gallia|gallia's,,58,232|152,152,|,48.85,2.35,232|152,Gallia
china|chinas,china|china's,,36,154|2379,154,|,34.0479,100.6197,154|2379,China
carthage|carthagena,carthage|carthage;|carthagena,,35,155|NA,155,"|Carthage (disambiguated from Cartagena) in Cowley, More ways than one, 1813",36.8528,10.3233,155|NA,Carthage
arabia|arabias|arabs|araby,arabia|arabia's|arabias|arab's|araby,,55,156|364|2527|1258,156,|||,19.4914,47.449,156|364|2527|1258,Arabia
antwerp,antwerp,,34,157,157,,51.21666667,4.4,157,Antwerp
alpes|alps,alpes|alps,,39,1047|158,158,|,46.5,9.316666667,1047|158,Alps
sully,sully,,33,159,159,title: not a place,NA,NA,159,Sully
rouen,rouen,,33,160,160,,49.44,1.1,160,Rouen
maryland,maryland|mary land,,33,161,161,,39,-76.7,161,Maryland
bohemia,bohemia,,33,163,163,,50,15,163,Bohemia
avignon,avignon,,33,164,164,,43.95,4.816666667,164,Avignon
malta,malta,,32,165,165,,35.88333333,14.5,165,Malta
eastindia|eastindies,east-india|east india|east indies|east-indies|east in dies,,37,1006|166,166,|,22.5726,88.3639,1006|166,East-Indies
shrewsbury,shrewsbury,,31,167,167,,52.708,-2.754,167,Shrewsbury
salerno,sa lerno,,31,168,168,,40.68333333,14.76666667,168,Salerno
newport,newport|new port,,29,169,169,"2 deleted (1, shropshire; 1, earl of newport) for threshhold",41.48800278,-71.31262222,169,Newport
milan|milans|millain|millaine|millan,milan|milan's|milans|millain|millaine|millan,,42,170|1439|2068|1438|1437,170,||||,45.46666667,9.183333333,170|1439|2068|1438|1437,Milan
media|medias,media|media's,,34,171|1445,171,median kingdom--too vague|median kingdom--too vague,NA,NA,171|1445,Media
longisland,long- island|long island|long-island,,31,172,172,,40.8,-73.3,172,Long- Island
gloucester,gloucester|glou cester,,0,173,173,"10 england, moved to 7003: 1 not in text, owenson poems, deleted; 1 not in text, cary-e history, deleted",51.87,-2.24,173,Gloucester
castellane,castel lane,,31,174,174,in France,43.8475,6.513888889,174,Castel Lane
riverstlawrence|stlawrence,river st. lawrence|st. lawrence,,35,923|175,175,|,49.5,-64.5,923|175,River St. Lawrence
richmond|richmonds,"richmond|richmond,|richmonds|richmond's",,25,176|1920,176,london: 7 moved to 7014|london,51.456,-0.301,176|1920,Richmond
nile|nilus,nile|nilus,,46,177|337,177,|,30.16666667,31.15,177|337,Nile
newjersey,new-jersey|new jersey|new jer sey,,30,178,178,,40,-74.5,178,New Jersey
madrid,madrid|madrid;,,30,179,179,,40.38333333,-3.716666667,179,Madrid
heavens,heaven's|heavens|hea vens,,30,180,180,Biblical place,NA,NA,180,Heaven
hauteville,haute ville,,30,181,181,,49.05,-1.44,181,Hauteville
vvinchester|winchester,vvinchester|winchester,,31,1745|182,182,|,51.0607,-1.3131,1745|182,Winchester
turkey|turky,turkey|turky,,37,183|601,183,|,40,33,183|601,Turkey
marseilles,marseilles,,29,184,184,,43.2964,5.37,184,Marseilles
liberia,liberia,,29,185,185,,6.5,-9.5,185,Liberia
gaul|gaule|gauls,gaul|gaul;|gaule|gaul's|gauls,,38,187|996|1191,187,||,48.85,2.35,187|996|1191,Gaul
britanny|britany|brittany,britanny|britany|brittany,,36,2448|1026|188,188,||,48,-3,2448|1026|188,Britanny
treharne,tre harne,,28,190,190,??,NA,NA,190,Treharne
seine|seines,seine|seine's,,30,191|1866,191,|,49.43388889,0.206666667,191|1866,Seine
pequest,pequest,,28,192,192,,40.82888889,-75.08305556,192,Pequest
northcarolina,north-carolina|north carolina,,28,193,193,,35.5,-80,193,North Carolina
hampstead,hampstead,,28,194,194,,51.5541,-0.1744,194,Hampstead
elysium,elysium|elysium;,,28,195,195,mythical place,NA,NA,195,Elysium
cornwal|cornwall,cornwal|cornwall|corn wall,,31,1589|196,196,|,50.4,-4.9,1589|196,Cornwall
windsor,wind sor|windsor,,27,198,198,Town that is also site to Windsor Castle,51.4791,-0.6095,198,Windsor
tower,tower,,27,199,199,"Not a place, noun - tower",NA,NA,199,Tower
ticonderoga,ticonderoga,,27,200,200,,43.84166667,-73.3875,200,Ticonderoga
sax|saxony,sax|saxony,,29,1876|201,201,|,51.02694444,13.35888889,1876|201,Saxony
ladaanna|ladauanna,lada??anna.|ladau??anna,,29,202|2139,202,"Ladaüanna: St. Lawrence River, in Huron(?)|Ladaüanna",49.5,-64.5,202|2139,Ladaüanna
hanover,hanover,,27,203,203,,52.36666667,9.716666667,203,Hanover
calcutta,calcutta|cal cutta,,27,204,204,,22.56666667,88.36666667,204,Calcutta
baltimore,bal timore|baltimore,,27,206,206,,39.28333333,-76.61666667,206,Baltimore
austria|austrias,austria|austrias|austria's,,31,207|1252,207,|,47.33333333,13.33333333,207|1252,Austria
washington|washingtoncity,washing ton|washington|washington city,,33,208|660,208,|,38.90472222,-77.01638889,208|660,Washington
stdomingo,st domingo|st. domingo,,26,209,209,,18.46666667,-69.95,209,St Domingo
seville|sevilles,seville|seville's,,30,210|1084,210,|,37.39,-5.99,210|1084,Seville
rhone,rhone,,26,211,211,,43.33083333,4.845555556,211,Rhone
orange,orange,,26,212,212,too vague,NA,NA,212,Orange
neworleans,new orleans|new or leans|new- orleans|new-orleans,,26,213,213,,29.95,-90.08,213,New Orleans
lisbon|lisbons,lisbon|lisbons|lisbon's,,30,214|1156,214,|,38.71388889,-9.139444444,214|1156,Lisbon
freetown,freetown,,26,215,215,,8.484444444,-13.23444444,215,Freetown
florida,florida,,26,216,216,,28.1,-81.6,216,Florida
charlestown,charlestown,,26,217,217,,42.37527778,-71.06444444,217,Charlestown
toulouse,toulouse,,25,218,218,,43.6045,1.444,218,Toulouse
suffex|sussex,suffex|sussex,,27,1802|219,219,|,51,0,1802|219,Sussex
lerwick,lerwick,,25,221,221,,60.155,-1.145,221,Lerwick
hartford,hartford,,25,222,222,,41.7625,-72.67416667,222,Hartford
essex,essex,,25,223,223,,51.75,0.583333333,223,Essex
ciprus|cyprus,ciprus|cyprus,,37,445|224,224,|,35,33,445|224,Cyprus
boisbelle,boisbelle,,25,225,225,Now Henrichemont,47.30361111,2.525,225,Boisbelle
vermont,vermont|vermont;,,24,226,226,,44,-72.7,226,Vermont
thebes,thebes|thebes',,22,227,227,,38.31666667,23.31666667,227,Thebes
sodom,sodom|so dom,,24,228,228,biblical place,NA,NA,228,Sodom
lancaster|lancastrias,lancaster|lancastria's,,26,230|2137,230,|,54.047,-2.801,230|2137,Lancaster
ganges,"ganges'|ganges|ganges,",,24,231,231,,25.3,83.01,231,Ganges
exeter,exeter|exe ter,,24,233,233,,50.71666667,-3.533333333,233,Exeter
eglantine|eglantinefarm,eg lantine|eglantine farm,,26,234|2315,234,|,54.462,-6.083,234|2315,Eglantine
coventgarden,covent-garden|coventgarden|covent- garden|covent garden|covent-gar den,,24,235,235,,51.512,-0.123455556,235,Covent-Garden
bolivar,bolivar,,24,236,236,"Port Bolivar, Texas",29.38083333,-94.76444444,236,Bolivar
tyre|tyrus,tyre|tyrus|tyrus',,27,238|1062,238,|,33.27083333,35.19611111,238|1062,Tyre
sothfolke|suffolk,sothfolke|suffolk|suf folk,,25,1845|239,239,|,52.16666667,1,1845|239,Suffolk
ponces,pon ces,,23,240,240,unable to identify,NA,NA,240,Ponces
norwich,norwich,,15,241,241,connecticut,41.55027778,-72.0875,241,Norwich
nashville,nashville,,23,242,242,,36.16666667,-86.78333333,242,Nashville
missouri,missouri,,23,243,243,,38.67469444,-91.83466667,243,Missouri
metz,metz,,23,244,244,,49.12027778,6.177777778,244,Metz
iordan|jordan|jordans,iordan|jordan|jordan's,,35,976|245|701,245,||,33.18666667,35.61916667,976|245|701,Jordan
hudson|hudsons|hudsonsriver,hudson|hud son|hudson's|hudson's river,,30,246|2195|980,246,||,40.69666667,-74.02833333,246|2195|980,Hudson
geneva,geneva,,23,247,247,,46.2,6.15,247,Geneva
aleppo,aleppo,,23,248,248,,36.21666667,37.16666667,248,Aleppo
warwick,warwick,,22,249,249,,52.28,-1.59,249,Warwick
redsea,red sea|red-sea,,22,250,250,,22,38,250,Red Sea
peru|peruvias,peru|peru;|peruvia's,,24,251|1974,251,|,-10,-76,251|1974,Peru
moon,moon,,22,252,252,not a place!,NA,NA,252,Moon
meudon,meudon,,22,253,253,,48.8075,2.2403,253,Meudon
meltonsbluff,melton's bluff,,22,254,254,,34.74947222,-87.21541667,254,Melton's Bluff
lowell,lowell,,22,255,255,,42.63944444,-71.31472222,255,Lowell
lexington,lex ington|lexington,,22,256,256,,38.02972222,-84.49472222,256,Lexington
helicon,helicon,,22,257,257,,40.16666667,22.48333333,257,Helicon
hampshire,hampshire,,22,258,258,,51.0577,-1.3081,258,Hampshire
edens,eden's|edens,,22,259,259,biblical place,NA,NA,259,Eden
chitor,chitor,,22,260,260,,24.88,74.63,260,Chitor
bordeaux|bourdeaux,bordeaux|bourdeaux,,36,261|392,261,|,44.83333333,-0.583333333,261|392,Bordeaux
bethlehem|bethlehems|bethlems,bethlehem|bethlehem's|bethlems|bethle'm's,,29,262|1034|2479,262,||,31.70305556,35.19555556,262|1034|2479,Bethlehem
westminster,"westminster|westminster,|westminster;",,21,263,263,,51.51222222,-0.163333333,263,Westminster
stjamesssquare,st. james's-square|st. james's square,,21,264,264,,51.50724444,-0.135297222,264,St. James's-Square
stjames|stjamess,st. james'|st. james|st. james's,,28,674|265,265,|,51.5085,-0.133,674|265,St. James'
smyrna,smyrna,,21,266,266,,38.41861111,27.13916667,266,Smyrna
rohan|rohans,rohan|rohan's,,23,267|1913,267,|,48.0692,-2.7517,267|1913,Rohan
nismes,nismes,,21,268,268,,43.838,4.361,268,Nismes
liverpool,liverpool|liver pool,,21,269,269,,53.4,-2.983333333,269,Liverpool
helle,helle,,18,270,270,3 moved to 710,NA,NA,270,Helle
gambia,gambia,,21,271,271,,13.46666667,-16.6,271,Gambia
abyssinia|aethiopia|ethiopia,abyssinia|aethiopia|ethiopia,,29,272|272|272,272,Ethiopia||,8,38,1048|1696|272,Ethiopia | Abyssinia
columbia,columbia|co lumbia,,21,274,274,,38.90472222,-77.01638889,274,Columbia
chittagong,chittagong,,21,275,275,,22.36666667,91.8,275,Chittagong
bulgaria,bulgaria,,21,276,276,,42.75,25.5,276,Bulgaria
beaufort,beaufort,,21,277,277,"This is the title of the Duke of Beaufort: I was uncertain how to classify it, as Beaufort is a Castle in Champagne, France, but not the seat of the duchy",NA,NA,277,Beaufort
acre|acres,acre|acres|acre's,,38,278|278,278,|Acre,32.92777778,35.08166667,278|329,Acre
versailles,versailles,,20,279,279,,48.8053,2.135,279,Versailles
toledo,toledo,,20,280,280,,39.85666667,-4.024444444,280,Toledo
sweden|swedens,sweden|sweden;|sweden's,,22,281|1794,281,|,63,16,281|1794,Sweden
strand,strand,,20,282,282,,51.5114,-0.119,282,Strand
raylandhall,rayland hall,,20,284,284,unable to identify,NA,NA,284,Rayland Hall
ranelagh,ranelagh,,20,285,285,,51.48722222,-0.155277778,285,Ranelagh
annapolis|portroyal,annapolis|port-royal|port royal,,24,1262|286,286,Now Annapolis Royal in Nova Scotia|Now Annapolis Royal in Nova Scotia,44.74166667,-65.51527778,1262|286,Annapolis | Port-Royal
mauritania,mauritania,,23,287,287,,20,-12,287,Mauritania
galile|galilee|gallilee,galile|galilee|gallilee,,24,2281|288|2280,288,||,32.76,35.53,2281|288|2280,Galilee
ceylon,ceylon,,20,289,289,,7,81,289,Ceylon
armenia,armenia,,20,291,291,,40,45,291,Armenia
